vessel_id,timestamp,lat,lon,speed,course,vessel_type,acceleration,heading_rate,distance_to_shipping_lane_nm,distance_to_port_nm,time_since_last_ais_sec,is_anomaly
Vessel_10,2025-04-01 03:50:00,27.53647683231202,-89.68999271976641,23.84,284.4,Passenger,-0.09,1.2,0.8,48.72,148,0
Vessel_10,2025-04-01 03:55:00,27.554692043704808,-89.70165738336162,25.06,282.9,Passenger,1.09,-2.2,4.55,35.36,162,0
Vessel_10,2025-04-01 04:00:00,27.50542794705449,-89.72784783373646,50.0,289.7,Passenger,-0.23,-1.0,3.58,22.6,32,1
Vessel_10,2025-04-01 04:05:00,27.526569459466035,-89.68836780812623,23.81,283.1,Passenger,-0.6,-0.4,0.15,10.39,165,0
Vessel_10,2025-04-01 04:10:00,27.541764147366766,-89.68608348894627,24.08,292.8,Passenger,-0.6,1.9,18.1,24.33,279,1
Vessel_10,2025-04-01 04:15:00,27.540126016433142,-89.70118316687325,25.32,288.5,Passenger,-1.2,-2.9,4.01,44.06,237,0
Vessel_10,2025-04-01 04:20:00,27.537840669345393,-89.69662500296108,26.21,291.1,Passenger,-0.03,-1.2,3.36,31.25,145,0
Vessel_10,2025-04-01 04:25:00,27.554843785089307,-89.61686318550294,24.87,288.5,Passenger,0.5,-2.8,15.59,26.12,148,1
Vessel_10,2025-04-01 04:30:00,27.540407929405898,-89.63608799951194,26.5,286.3,Passenger,-0.29,0.8,26.49,29.92,37,1
Vessel_10,2025-04-01 04:35:00,27.561980085634218,-89.69882826293521,50.0,293.5,Passenger,-0.04,-1.8,0.74,38.44,167,1
Vessel_10,2025-04-01 04:40:00,27.521884910406207,-89.68666476388495,24.32,298.4,Passenger,-0.44,-2.9,4.77,35.68,295,0
Vessel_10,2025-04-01 04:45:00,27.537287315480974,-89.68612620379203,26.82,283.3,Passenger,-0.71,-0.3,2.73,27.44,258,0
Vessel_10,2025-04-01 04:50:00,27.547854778851953,-89.68442596934335,25.92,292.5,Passenger,0.37,0.1,2.15,28.83,142,0
Vessel_10,2025-04-01 04:55:00,27.54145177947349,-89.67984861277165,24.63,285.5,Passenger,0.9,1.7,1.18,36.45,120,0
Vessel_11,2025-04-01 00:00:00,26.753213457285735,-88.11594686112893,6.32,272.1,Fishing,-0.31,1.7,4.51,12.93,18,0
Vessel_11,2025-04-01 00:05:00,26.753055442095015,-88.11562426178548,7.74,271.8,Fishing,0.4,-0.9,0.2,49.37,216,0
Vessel_11,2025-04-01 00:10:00,26.752679154620733,-88.11509261068846,7.43,271.4,Fishing,0.32,-3.3,4.58,49.87,149,0
Vessel_11,2025-04-01 00:15:00,26.75335139825055,-88.11625589474272,6.57,279.3,Fishing,0.08,5.2,3.98,15.42,186,0
Vessel_11,2025-04-01 00:20:00,26.75400934842319,-88.11602165810413,6.46,280.4,Fishing,-0.87,-0.5,2.78,26.16,23,0
Vessel_11,2025-04-01 00:25:00,26.751820648177546,-88.11655164601923,8.98,271.3,Fishing,-0.99,-1.2,0.91,24.6,83,0
Vessel_11,2025-04-01 00:30:00,26.755493779394907,-88.11471919326263,6.32,277.0,Fishing,-0.67,0.0,1.68,40.6,112,0
Vessel_11,2025-04-01 00:35:00,26.753527641376856,-88.11524435349405,9.18,274.9,Fishing,-0.76,1.9,0.22,22.38,26,0
Vessel_11,2025-04-01 00:40:00,26.753778815568193,-88.1126390496564,7.44,281.0,Fishing,-0.07,-3.9,2.08,38.81,262,0
Vessel_11,2025-04-01 00:45:00,26.754400613930997,-88.11276713988835,5.72,274.1,Fishing,0.45,0.1,0.61,31.36,118,0
Vessel_11,2025-04-01 00:50:00,26.753994189674525,-88.11625467158288,6.48,263.3,Fishing,-0.08,-0.7,2.3,36.85,251,0
Vessel_11,2025-04-01 00:55:00,26.751429490626094,-88.1151398702337,8.7,275.5,Fishing,0.16,1.9,3.28,28.87,140,0
Vessel_11,2025-04-01 01:00:00,26.751249219717966,-88.1159205863697,7.12,273.6,Fishing,0.42,0.5,3.85,14.16,297,0
Vessel_11,2025-04-01 01:05:00,26.748196028683044,-88.11697955764187,6.67,278.8,Fishing,0.04,2.6,4.32,29.98,35,0
Vessel_11,2025-04-01 01:10:00,26.754575516400692,-88.1167005096058,8.55,283.0,Fishing,0.19,-1.1,1.73,42.31,85,0
Vessel_11,2025-04-01 01:15:00,26.752747354083166,-88.1218989928385,6.4,286.3,Fishing,-0.82,-1.9,0.88,15.8,120,0
Vessel_11,2025-04-01 01:20:00,26.75047214352275,-88.11830523658703,7.78,280.0,Fishing,0.07,0.2,4.66,47.89,280,0
Vessel_11,2025-04-01 01:25:00,26.747377414484806,-88.12061045291837,7.04,270.4,Fishing,-0.29,-1.5,4.72,46.1,259,0
Vessel_11,2025-04-01 01:30:00,26.75301432487473,-88.11440942836636,6.72,277.0,Fishing,0.01,-0.5,4.48,48.88,99,0
Vessel_11,2025-04-01 01:35:00,26.74553971399633,-88.11386128477346,6.83,275.9,Fishing,-0.3,-0.1,0.71,37.84,69,0
Vessel_11,2025-04-01 01:40:00,26.75118931846786,-88.1197189618983,8.6,280.2,Fishing,1.38,-3.1,4.57,20.61,258,0
Vessel_11,2025-04-01 01:45:00,26.749991773973054,-88.1184829819784,7.54,266.5,Fishing,-0.22,3.4,2.04,23.07,127,0
Vessel_11,2025-04-01 01:50:00,26.751406984156077,-88.1153077877486,5.0,266.5,Fishing,-0.4,3.8,4.41,31.1,68,0
Vessel_11,2025-04-01 01:55:00,26.749894790307028,-88.11558581223095,7.06,279.1,Fishing,0.14,-0.2,0.8,49.13,266,0
Vessel_11,2025-04-01 02:00:00,26.745262830755458,-88.11840598421914,4.72,275.0,Fishing,-0.45,0.7,3.35,12.88,282,0
Vessel_11,2025-04-01 02:05:00,26.760730069779843,-88.11756160527062,6.82,285.2,Fishing,-0.55,-0.6,1.81,12.66,148,0
Vessel_11,2025-04-01 02:10:00,26.754279849049755,-88.12438845028463,7.09,274.4,Fishing,0.31,-0.2,2.01,18.31,98,0
Vessel_11,2025-04-01 02:15:00,26.76127821803849,-88.10450439533558,7.8,282.1,Fishing,-0.17,-0.4,0.28,13.23,246,0
Vessel_11,2025-04-01 02:20:00,26.747444251628057,-88.11711324704758,7.02,270.2,Fishing,-0.24,2.1,2.27,28.83,236,0
Vessel_11,2025-04-01 02:25:00,26.745924903232087,-88.1149694833954,6.82,278.3,Fishing,-0.0,-1.2,3.39,17.04,237,0
Vessel_11,2025-04-01 02:30:00,26.745792671191083,-88.11861715929074,5.99,279.9,Fishing,0.43,-2.5,1.87,29.73,177,0
Vessel_11,2025-04-01 02:35:00,26.73811452082868,-88.11170504923555,8.09,283.2,Fishing,0.11,-1.7,3.42,37.36,284,0
Vessel_11,2025-04-01 02:40:00,26.756830253236792,-88.11793551296857,7.54,278.3,Fishing,0.93,2.5,1.43,26.95,20,0
Vessel_11,2025-04-01 02:45:00,26.75765278730749,-88.10426020383409,5.22,277.5,Fishing,0.16,1.3,1.82,18.67,263,0
Vessel_11,2025-04-01 02:50:00,26.75280975861736,-88.10704473196358,5.53,285.4,Fishing,-0.81,-0.7,1.52,17.27,180,0
Vessel_11,2025-04-01 02:55:00,26.8265611448972,-88.14355658486988,5.98,23.0,Fishing,-0.13,2.2,2.08,28.77,37,1
Vessel_11,2025-04-01 03:00:00,26.748894743249533,-88.12067823285733,5.73,274.4,Fishing,-0.9,-1.1,0.64,35.57,109,0
Vessel_11,2025-04-01 03:05:00,26.78222026038076,-88.1628681762393,6.29,64.1,Fishing,0.05,-2.0,3.54,32.3,185,1
Vessel_11,2025-04-01 03:10:00,26.747609370019152,-88.1222866659793,7.66,268.5,Fishing,-0.74,3.3,1.84,46.55,287,0
Vessel_11,2025-04-01 03:15:00,26.740958468947017,-88.1075110512558,5.59,268.4,Fishing,0.23,2.0,1.68,22.34,294,0
Vessel_11,2025-04-01 03:20:00,26.795619210032587,-88.21850501984812,22.68,275.3,Fishing,-0.05,-1.6,0.69,27.58,61,1
Vessel_11,2025-04-01 03:25:00,26.74588663352708,-88.1094044853776,8.76,282.3,Fishing,0.2,-0.5,0.39,12.9,105,0
Vessel_11,2025-04-01 03:30:00,26.7545683734441,-88.110536221479,5.11,279.3,Fishing,-0.55,2.5,1.27,45.35,269,0
Vessel_11,2025-04-01 03:35:00,26.753148713260973,-88.11653185731029,7.07,273.2,Fishing,-0.32,1.1,1.43,19.57,296,0
Vessel_11,2025-04-01 03:40:00,26.755663009150453,-88.12333429913214,8.56,275.2,Fishing,-0.27,5.8,2.93,31.9,235,0
Vessel_11,2025-04-01 03:45:00,26.749579658981123,-88.10478742986334,8.31,274.3,Fishing,-0.1,-0.6,3.95,24.04,94,0
Vessel_11,2025-04-01 03:50:00,26.747249094274167,-88.10947866177891,6.99,269.9,Fishing,-0.21,0.3,4.73,26.36,96,0
Vessel_11,2025-04-01 03:55:00,26.751174456375725,-88.08548955313175,6.46,287.1,Fishing,-0.3,-2.7,3.32,14.54,119,0
Vessel_11,2025-04-01 04:00:00,26.732537643777338,-88.11165583664564,7.88,280.9,Fishing,0.0,1.4,2.06,18.95,201,0
Vessel_11,2025-04-01 04:05:00,26.766799278320264,-88.1066784145655,6.35,287.6,Fishing,-0.11,-1.5,2.67,37.01,292,0
Vessel_11,2025-04-01 04:10:00,26.76075081365752,-88.10655962496655,8.17,276.9,Fishing,0.87,1.0,2.9,46.16,187,0
Vessel_11,2025-04-01 04:15:00,26.764875319490145,-88.12272412038641,5.76,270.9,Fishing,0.28,-3.0,1.99,19.81,169,0
Vessel_11,2025-04-01 04:20:00,26.75785743695792,-88.11387091277754,5.96,281.7,Fishing,-0.42,-0.1,3.65,23.89,178,0
Vessel_11,2025-04-01 04:25:00,26.750835018548074,-88.12154244749377,8.08,271.0,Fishing,-0.18,-1.9,1.63,49.34,65,0
Vessel_11,2025-04-01 04:30:00,26.75487313670783,-88.11641697936719,7.08,275.5,Fishing,-0.15,-1.1,0.23,24.23,281,0
Vessel_11,2025-04-01 04:35:00,26.741725095105178,-88.10435246170957,6.57,279.6,Fishing,0.64,-0.1,0.74,12.93,187,0
Vessel_11,2025-04-01 04:40:00,26.766860435692298,-88.09128430517275,7.69,280.1,Fishing,0.41,1.9,3.63,43.67,16,0
Vessel_11,2025-04-01 04:45:00,26.76660872612009,-88.12335179610726,6.63,281.7,Fishing,-0.61,-0.6,4.41,31.11,56,0
Vessel_11,2025-04-01 04:50:00,26.760213802569083,-88.1264790314058,7.52,283.7,Fishing,0.24,4.6,4.41,20.27,229,0
Vessel_11,2025-04-01 04:55:00,26.744117795413537,-88.1310314221488,6.95,277.0,Fishing,0.23,3.4,0.5,11.34,170,0
Vessel_12,2025-04-01 00:00:00,25.032627052144434,-87.60240381444324,50.0,118.0,Passenger,0.22,-1.6,2.19,21.18,215,1
Vessel_12,2025-04-01 00:05:00,25.032659729285427,-87.60259410894642,27.46,123.3,Passenger,-0.61,-0.7,0.27,26.86,49,0
Vessel_12,2025-04-01 00:10:00,25.032697483860005,-87.60199070414221,29.34,121.6,Passenger,-0.78,-2.3,1.04,36.61,99,0
Vessel_12,2025-04-01 00:15:00,25.030839230052482,-87.60262157007445,28.47,118.8,Passenger,-0.08,-2.1,29.85,25.1,129,1
Vessel_12,2025-04-01 00:20:00,25.0327094534374,-87.60203351614234,28.01,127.5,Passenger,0.94,1.4,0.07,13.24,125,0
Vessel_12,2025-04-01 00:25:00,25.03128802692636,-87.60117455550063,27.98,124.3,Passenger,0.26,0.9,4.29,21.94,38,0
Vessel_12,2025-04-01 00:30:00,25.033497572694316,-87.60252987789495,28.71,118.4,Passenger,0.67,1.4,0.15,45.17,207,0
Vessel_12,2025-04-01 00:35:00,25.03722423595125,-87.60130649778668,27.96,128.4,Passenger,-0.22,-0.7,3.39,25.68,3600,1
Vessel_12,2025-04-01 00:40:00,25.035777703683728,-87.6032560688806,26.97,125.3,Passenger,0.42,-1.3,0.58,14.28,184,0
Vessel_12,2025-04-01 00:45:00,25.029610358310055,-87.6022086719912,27.52,125.7,Passenger,-0.74,-0.8,2.83,24.18,244,0
Vessel_12,2025-04-01 00:50:00,25.032303142510553,-87.60152698904425,29.54,119.4,Passenger,0.57,-0.3,1.96,26.21,130,0
Vessel_12,2025-04-01 00:55:00,25.02943290805833,-87.60348114381756,30.04,124.3,Passenger,-0.05,2.5,0.34,28.59,22,0
Vessel_12,2025-04-01 01:00:00,25.034982373725896,-87.6007972155844,29.08,124.4,Passenger,-0.52,-0.0,0.68,32.84,244,0
Vessel_12,2025-04-01 01:05:00,25.032732504075103,-87.6030878868479,28.75,124.2,Passenger,-0.81,-1.4,1.58,48.93,194,0
Vessel_12,2025-04-01 01:10:00,25.03838064507991,-87.60077268829063,26.69,115.6,Passenger,0.04,1.9,1.94,26.64,13,0
Vessel_12,2025-04-01 01:15:00,25.0304490584332,-87.5980580271196,27.99,117.9,Passenger,-0.13,5.7,1.58,26.01,155,0
Vessel_12,2025-04-01 01:20:00,25.03412066879992,-87.5998757651345,29.38,122.6,Passenger,-0.23,-5.8,4.42,33.08,30,0
Vessel_12,2025-04-01 01:25:00,25.032001341987158,-87.61086240943895,28.79,119.3,Passenger,0.15,-0.7,3.35,39.3,244,0
Vessel_12,2025-04-01 01:30:00,25.040473405648346,-87.60388887756332,28.92,130.4,Passenger,-0.15,3.0,1.57,35.34,60,0
Vessel_12,2025-04-01 01:35:00,25.032389031147073,-87.60440988153545,27.19,123.7,Passenger,0.13,-0.9,2.55,33.41,28,0
Vessel_12,2025-04-01 01:40:00,25.031078054680517,-87.60679357274938,25.73,120.5,Passenger,0.38,0.5,4.84,49.68,245,0
Vessel_12,2025-04-01 01:45:00,25.035973750512632,-87.60565681780271,26.73,129.0,Passenger,0.51,1.4,1.31,49.28,230,0
Vessel_12,2025-04-01 01:50:00,25.03157430724389,-87.59945254161133,28.85,130.5,Passenger,-0.1,-0.7,3.55,18.01,86,0
Vessel_12,2025-04-01 01:55:00,25.0315164715467,-87.5956566146815,26.92,126.0,Passenger,0.72,-0.6,4.19,36.19,273,0
Vessel_12,2025-04-01 02:00:00,25.031563373611387,-87.60932052628895,27.03,116.8,Passenger,-0.17,-1.2,3.53,39.42,258,0
Vessel_12,2025-04-01 02:05:00,25.033432262801465,-87.60446984779746,27.75,118.1,Passenger,0.14,-1.3,3.18,18.85,250,0
Vessel_12,2025-04-01 02:10:00,25.032599619039466,-87.59733010924573,27.81,130.2,Passenger,-0.41,4.4,1.68,33.57,140,0
Vessel_12,2025-04-01 02:15:00,25.034511874327777,-87.60092432855176,27.15,125.9,Passenger,-0.78,2.8,0.49,20.86,30,0
Vessel_12,2025-04-01 02:20:00,25.03182255877701,-87.60332826560725,28.1,122.3,Passenger,-0.46,-0.2,4.56,36.1,41,0
Vessel_12,2025-04-01 02:25:00,25.02107410600586,-87.60984714196084,26.85,120.0,Passenger,-0.69,2.3,4.83,10.59,30,0
Vessel_12,2025-04-01 02:30:00,25.04206864997983,-87.60585848097278,27.36,112.7,Passenger,-0.87,3.8,1.66,21.3,134,0
Vessel_12,2025-04-01 02:35:00,25.035693583156657,-87.60054030851163,28.2,131.1,Passenger,0.62,-1.2,2.65,26.63,57,0
Vessel_12,2025-04-01 02:40:00,25.025716754199273,-87.60125042455199,27.21,118.6,Passenger,-0.65,-1.2,0.42,17.64,268,0
Vessel_12,2025-04-01 02:45:00,25.04385738820678,-87.60264349960379,29.21,124.2,Passenger,-0.63,0.9,3.42,15.02,254,0
Vessel_12,2025-04-01 02:50:00,25.038908003264055,-87.60600239193052,27.94,120.6,Passenger,0.6,-1.7,1.45,35.16,121,0
Vessel_12,2025-04-01 02:55:00,25.03514459624961,-87.60182337052807,26.67,127.1,Passenger,0.37,-1.4,3.95,15.34,206,0
Vessel_12,2025-04-01 03:00:00,25.019970190257776,-87.61340510923193,29.49,127.1,Passenger,0.49,-0.5,1.87,48.04,275,0
Vessel_12,2025-04-01 03:05:00,25.053805305739825,-87.63424489665186,27.72,125.2,Passenger,-0.71,-3.3,1.26,31.37,3600,1
Vessel_12,2025-04-01 03:10:00,25.033654498735938,-87.604883190597,27.33,109.4,Passenger,-0.74,-2.7,3.25,17.96,77,0
Vessel_12,2025-04-01 03:15:00,25.02137568532481,-87.60150680252599,28.63,123.8,Passenger,-0.2,1.4,1.65,10.79,131,0
Vessel_12,2025-04-01 03:20:00,25.03644504576585,-87.5904618380877,27.25,124.3,Passenger,-0.34,-2.4,2.84,37.34,225,0
Vessel_12,2025-04-01 03:25:00,24.986232985276036,-87.6157976356455,50.0,130.0,Passenger,-0.17,-4.1,0.29,22.22,10,1
Vessel_12,2025-04-01 03:30:00,25.02497896383477,-87.60445365260148,28.95,113.3,Passenger,0.31,2.1,1.25,23.67,272,0
Vessel_12,2025-04-01 03:35:00,25.04548841637609,-87.6196952623186,28.25,124.3,Passenger,0.03,-0.9,0.48,31.92,265,0
Vessel_12,2025-04-01 03:40:00,25.025754518721424,-87.61775598601994,28.26,125.2,Passenger,0.61,0.9,1.8,36.71,206,0
Vessel_12,2025-04-01 03:45:00,25.113023918221135,-87.60018419679176,27.04,116.1,Passenger,0.1,1.1,4.3,20.07,3600,1
Vessel_12,2025-04-01 03:50:00,24.955959351944806,-87.57526359543243,27.26,126.9,Passenger,1.27,0.1,25.44,23.7,242,1
Vessel_12,2025-04-01 03:55:00,25.04021328846054,-87.59187874932483,29.66,120.7,Passenger,-0.04,-0.7,4.52,36.89,213,0
Vessel_12,2025-04-01 04:00:00,25.03356860018091,-87.59036862480657,28.24,112.2,Passenger,-0.86,-0.3,3.49,18.31,177,0
Vessel_12,2025-04-01 04:05:00,25.104015770179195,-87.57911466278662,28.04,235.8,Passenger,0.25,2.5,1.2,14.99,137,1
Vessel_12,2025-04-01 04:10:00,25.038195546163795,-87.62272702368655,28.9,124.3,Passenger,-0.35,-0.4,1.05,36.9,103,0
Vessel_12,2025-04-01 04:15:00,25.01229570782812,-87.58913712236388,28.85,123.1,Passenger,-0.51,-0.4,4.7,29.45,269,0
Vessel_12,2025-04-01 04:20:00,25.0378609585003,-87.60276433636851,28.54,125.1,Passenger,-0.65,0.4,0.23,39.25,40,0
Vessel_12,2025-04-01 04:25:00,25.02772364614053,-87.5916473942288,27.82,118.0,Passenger,0.8,-0.1,2.65,12.07,50,0
Vessel_12,2025-04-01 04:30:00,25.04984417407144,-87.60128560238059,27.67,123.7,Passenger,-0.13,-3.1,4.84,44.52,175,0
Vessel_12,2025-04-01 04:35:00,25.011428191790568,-87.57647580430476,27.92,118.8,Passenger,0.45,3.2,0.85,19.07,107,0
Vessel_12,2025-04-01 04:40:00,25.02761396361065,-87.59510271422634,28.48,109.1,Passenger,0.25,-2.0,3.35,38.12,101,0
Vessel_12,2025-04-01 04:45:00,25.03402834431396,-87.61026115628306,28.55,122.3,Passenger,-0.36,1.1,2.25,44.33,177,0
Vessel_12,2025-04-01 04:50:00,25.015937898972176,-87.60501686109613,28.73,122.5,Passenger,0.54,4.7,1.21,30.39,46,0
Vessel_12,2025-04-01 04:55:00,25.037034749608694,-87.58522968753303,28.32,122.3,Passenger,-0.33,-4.1,3.73,25.13,217,0
Vessel_13,2025-04-01 00:00:00,25.057630070264928,-89.34829638215464,21.78,80.1,Passenger,0.19,-2.6,2.07,20.8,221,0
Vessel_13,2025-04-01 00:05:00,25.0578513165767,-89.34825624241579,21.56,91.1,Passenger,0.28,-1.9,1.21,21.14,151,0
Vessel_13,2025-04-01 00:10:00,25.057466787453667,-89.34810710995663,23.9,86.1,Passenger,-0.4,1.3,3.43,40.36,224,0
Vessel_13,2025-04-01 00:15:00,25.057882000500566,-89.34823592757246,22.98,82.8,Passenger,-0.15,-1.3,0.28,12.1,27,0
Vessel_13,2025-04-01 00:20:00,25.05735655556404,-89.34916799397486,23.48,88.0,Passenger,0.75,0.2,0.55,26.78,86,0
Vessel_13,2025-04-01 00:25:00,25.05654555780854,-89.34851723431345,22.63,82.4,Passenger,-0.48,-2.5,2.12,22.37,268,0
Vessel_13,2025-04-01 00:30:00,25.059204571564255,-89.3471730592324,23.31,83.0,Passenger,-0.44,-1.2,0.24,15.94,179,0
Vessel_13,2025-04-01 00:35:00,25.059668795805322,-89.3483717717504,20.81,81.5,Passenger,-0.51,-0.9,2.13,31.5,46,0
Vessel_13,2025-04-01 00:40:00,25.046381440719028,-89.33682190479983,50.0,90.0,Passenger,0.14,-3.9,4.55,10.72,34,1
Vessel_13,2025-04-01 00:45:00,25.05940033767691,-89.34643498417174,23.0,81.7,Passenger,0.5,0.4,2.97,23.41,244,0
Vessel_13,2025-04-01 00:50:00,25.05837763373299,-89.34825600663089,23.13,84.3,Passenger,0.19,-0.2,2.97,40.88,243,0
Vessel_13,2025-04-01 00:55:00,25.055368637981903,-89.3520597095344,22.69,86.2,Passenger,0.17,5.9,1.94,21.47,50,0
Vessel_13,2025-04-01 01:00:00,25.057199235285236,-89.34615022349584,22.14,77.3,Passenger,0.26,-1.0,1.11,28.54,109,0
Vessel_13,2025-04-01 01:05:00,25.05804111694218,-89.34616505888977,21.77,83.8,Passenger,0.25,4.1,4.64,12.65,260,0
Vessel_13,2025-04-01 01:10:00,25.05783294873688,-89.34184768963524,22.34,90.4,Passenger,-0.01,0.2,2.44,16.19,114,0
Vessel_13,2025-04-01 01:15:00,25.058100309277684,-89.3475790542778,22.32,78.0,Passenger,-0.9,1.8,2.56,35.76,36,0
Vessel_13,2025-04-01 01:20:00,25.059194610568376,-89.35232284478037,22.48,83.5,Passenger,0.57,0.9,2.34,19.6,284,0
Vessel_13,2025-04-01 01:25:00,25.062179662664953,-89.34827157885111,21.73,84.1,Passenger,0.02,0.5,1.79,25.15,120,0
Vessel_13,2025-04-01 01:30:00,25.057500062291414,-89.34775668331956,23.21,92.6,Passenger,0.92,-3.9,1.07,17.88,259,0
Vessel_13,2025-04-01 01:35:00,25.04962389162935,-89.35370742298099,23.26,84.3,Passenger,-0.72,-1.7,4.77,29.41,153,0
Vessel_13,2025-04-01 01:40:00,25.060839698208856,-89.33795215048704,22.71,81.6,Passenger,0.01,5.9,1.99,46.18,165,0
Vessel_13,2025-04-01 01:45:00,25.053362079275693,-89.34457241070639,22.53,90.1,Passenger,-0.45,3.6,3.29,20.55,179,0
Vessel_13,2025-04-01 01:50:00,25.11328848074847,-89.37015542824113,20.95,172.6,Passenger,-0.56,-1.5,4.81,33.58,99,1
Vessel_13,2025-04-01 01:55:00,25.06154092841263,-89.34543861166645,24.23,82.3,Passenger,-0.38,0.0,3.59,43.32,69,0
Vessel_13,2025-04-01 02:00:00,25.059591402983177,-89.34301608932607,23.69,87.4,Passenger,0.07,0.1,1.07,36.29,253,0
Vessel_13,2025-04-01 02:05:00,25.056829135453267,-89.35734250843669,22.9,80.0,Passenger,0.21,0.0,0.4,13.59,139,0
Vessel_13,2025-04-01 02:10:00,25.062886436887034,-89.32994529517927,21.06,91.1,Passenger,-0.32,-0.2,4.66,38.32,76,0
Vessel_13,2025-04-01 02:15:00,25.054839708061092,-89.35525441249047,23.13,78.8,Passenger,-0.22,2.1,1.05,29.68,200,0
Vessel_13,2025-04-01 02:20:00,25.0501649058931,-89.37573262443418,21.92,85.9,Passenger,-0.26,-1.4,4.02,1.58,244,1
Vessel_13,2025-04-01 02:25:00,25.063829065729013,-89.35575518045243,20.43,88.8,Passenger,-0.34,2.3,2.26,10.64,28,0
Vessel_13,2025-04-01 02:30:00,25.07160558900956,-89.34728592609501,22.45,81.8,Passenger,0.13,-0.2,2.19,26.14,265,0
Vessel_13,2025-04-01 02:35:00,25.05679431118195,-89.35881134660659,21.46,82.2,Passenger,0.79,-0.3,2.76,40.11,59,0
Vessel_13,2025-04-01 02:40:00,25.052671590694835,-89.34703137484149,22.65,74.6,Passenger,0.22,-1.9,1.73,36.18,87,0
Vessel_13,2025-04-01 02:45:00,25.05520269238956,-89.34365966228268,20.74,87.5,Passenger,-0.92,1.8,1.93,31.37,212,0
Vessel_13,2025-04-01 02:50:00,25.050065511072482,-89.35526528166244,21.87,82.7,Passenger,0.33,2.2,4.6,11.97,113,0
Vessel_13,2025-04-01 02:55:00,25.052351772823254,-89.33468762822997,22.11,85.0,Passenger,0.12,0.2,0.31,31.02,158,0
Vessel_13,2025-04-01 03:00:00,25.05683826557153,-89.35513352438107,22.66,82.0,Passenger,0.92,-2.7,4.09,44.44,260,0
Vessel_13,2025-04-01 03:05:00,25.055581089032238,-89.35326711599515,24.1,72.3,Passenger,-0.66,2.6,0.85,42.7,104,0
Vessel_13,2025-04-01 03:10:00,25.054571243585194,-89.35752337951213,20.45,85.5,Passenger,-0.97,-2.7,4.24,21.93,104,0
Vessel_13,2025-04-01 03:15:00,25.050496279337857,-89.35194686237767,21.87,82.1,Passenger,0.02,1.4,3.9,40.22,135,0
Vessel_13,2025-04-01 03:20:00,25.061132660394875,-89.34569201563207,24.0,88.8,Passenger,0.44,4.2,0.1,43.23,243,0
Vessel_13,2025-04-01 03:25:00,25.05861501993003,-89.3472449012077,22.61,83.8,Passenger,-0.26,0.6,4.14,16.3,34,0
Vessel_13,2025-04-01 03:30:00,25.06183777582925,-89.35654790604177,21.38,83.7,Passenger,-0.68,-1.1,3.98,12.52,263,0
Vessel_13,2025-04-01 03:35:00,25.05028785184515,-89.35432319977446,23.85,78.7,Passenger,0.49,-1.2,4.65,19.83,142,0
Vessel_13,2025-04-01 03:40:00,25.046440443281075,-89.35844352427395,23.33,79.3,Passenger,0.01,-0.2,2.81,18.57,179,0
Vessel_13,2025-04-01 03:45:00,25.0589388774105,-89.3357207356085,21.92,84.9,Passenger,0.7,2.5,2.13,31.98,175,0
Vessel_13,2025-04-01 03:50:00,25.067026795144493,-89.33576867670901,21.0,89.9,Passenger,-0.37,-1.1,3.22,23.31,86,0
Vessel_13,2025-04-01 03:55:00,25.048849020718663,-89.3343760510225,23.83,89.1,Passenger,-0.13,0.1,3.44,30.5,181,0
Vessel_13,2025-04-01 04:00:00,25.052472901291942,-89.33640187526426,23.92,87.6,Passenger,1.03,1.9,4.66,46.54,189,0
Vessel_13,2025-04-01 04:05:00,25.064246413417717,-89.36511350798808,22.06,90.5,Passenger,-0.73,2.4,2.9,21.47,78,0
Vessel_13,2025-04-01 04:10:00,25.063962323366077,-89.35217268048127,22.32,81.5,Passenger,0.05,-0.6,2.67,14.05,96,0
Vessel_13,2025-04-01 04:15:00,25.061387602276543,-89.36422046871486,23.93,82.3,Passenger,-0.45,-0.6,2.6,25.67,29,0
Vessel_13,2025-04-01 04:20:00,25.07620343074922,-89.35770185146012,23.48,89.2,Passenger,-0.92,-3.4,2.59,27.29,35,0
Vessel_13,2025-04-01 04:25:00,25.04687982646036,-89.33719012229369,22.33,84.4,Passenger,0.26,-0.3,4.61,44.11,108,0
Vessel_13,2025-04-01 04:30:00,25.052214200492656,-89.34823838206322,22.64,69.7,Passenger,-0.83,-0.5,4.29,20.65,274,0
Vessel_13,2025-04-01 04:35:00,25.050920367901888,-89.34795331082749,22.84,78.4,Passenger,0.26,1.6,1.69,28.79,150,0
Vessel_13,2025-04-01 04:40:00,25.044318473180564,-89.32602159755227,21.76,87.9,Passenger,-0.14,-2.1,0.51,34.06,155,0
Vessel_13,2025-04-01 04:45:00,25.043645432884635,-89.34736816604425,22.4,77.0,Passenger,0.78,0.2,3.58,15.42,176,0
Vessel_13,2025-04-01 04:50:00,25.058129229555455,-89.3403288303869,22.85,80.3,Passenger,0.36,-1.9,1.19,11.67,112,0
Vessel_13,2025-04-01 04:55:00,25.05059278820024,-89.3654588952743,20.5,88.6,Passenger,0.36,4.1,4.48,25.72,176,0
Vessel_14,2025-04-01 00:00:00,28.446308177329776,-85.30445389633655,24.11,212.4,Container,-0.57,1.6,1.61,29.25,192,0
